"152","Switzerland",11951408,60532694,3969497,684089474,27504501,4747963,3770505,10200846,1252575150,2326580,10533303,14538603,106614874,820502,77536576,10637580,142332487,797285980,643396285,101588939,1089341940,1536584392,205516967,664290124,46099855,12094108,5514428300,743338897,17325580784,45178119506,11172389,2177286706,2819879077,476450244,455722769,64045765,54743074,2114287284,5046646407,380318302,100994011,440102514,8004617,683615838,33283086,747505,120945344,2028730118,660152666,9729354,59809307,233327268,5321535,286513246,96624082,146589392,117605568,111246584,322010298,59678671,402676371,866642134,127747886,223048080,8246675,24854055,972661,428256884,87628221,556850734,14474340542,1354822413,2917294339,799299083,59485313,2015052256,8230646,18719441,3832388,257013892,1490800011,362305070,23732898977,13192597246,617529866,2064742830,1318941595,17282507,14106596599,15541189295,30000029,344717754,848531214,169642488,424414508,1304144523,1
"153","Syria",219505819,10362240,122433,282094980,5943865,1656417,438391494,451142898,58437572,6310063,18059251,37286583,1398070,20936618,93095654,2056097,239681816,24974242,141437097,143940480,16700631,113033349,111960424,3268273,209174676,38600,5663505802,11913662,2378708,89361368,17501870,15493666,25454114,365323776,13324142,1426770,45223,10790134,369010346,5926052,23555367,9879183,580441,17274932,280318,3114150,256978,95255662,10258842,3375,6394810,369039503,730117,215879301,43651778,6355919,85113375,34584677,2256158,11523856,243358816,134660806,45336282,106926208,4246585,8267,24470,26685527,27230489,5494203,1218441,38955398,129195000,23028842,14721,84658383,6987261,2254163,42455,80976,1591915,5410859,140678321,80372629,143585,23984996,15092,236487,1323605,610921,751620,8374,24017108,5016286,9363506,537019,1
"154","TFYR of Macedonia",4059484,22591702,754803,6435624,1000569,3538342,86541505,52372857,2171925,3980643,236776,5073241,43760,80,11436397,22745871,10048662,11056242,44479594,42335041,17872794,79775727,370860,123516376,58979248,164094607,257374912,10108395,1166298,76427306,49744,14729755,6870412,2379494,323925,564560,361148,232212158,54494397,744174,6522340,1319930,5458190,7901164,0,6841,918383,13000851,3826768,43228,3229123,15799224,78930,2322639,4799333,4391396,59112,1113578,248354,2773644,87887504,469799950,23050598,75251850,927002,10816,2126,25754120,18071115,570312,967789,699950388,146481120,18711681,0,13827349,3730772,1130649,5361,7499,740483,1697981,62962961,100789273,7702511,29808384,28531,58074,12311406,51790,6504,0,35589288,4389617,413285,11325,1597629
"155","Thailand",107211385,81674379,2867151957,188751741,35041797,111107085,1071403613,575914888,49768065,5496742212,917995831,90139909,27177188,4971742,343370333,5985727880,2373067891,84144968,792379287,1767436629,1325197134,611098534,1016790826,98769087,901520956,151148125,9644161093,493928337,3960490283,332757122,88701928,379063569,1636106757,573889400,582047523,7972258,57065018,778776578,9266880089,14647384959,440171533,335956046,1921378,1650325349,119392,11409963,99098949,1335133644,2098108260,12356451,54701461,716649067,20247063,795531841,1440195065,354604208,181489647,195628013,146098905,260761182,2034129239,1201027183,358817930,821261739,55856534,1888166,44001900,330418430,596246634,877207875,11651792585,1493912595,3277334378,994043885,11244391,1242168825,20181698,73772648,436759161,56218215,294666624,621271909,33582561836,28944527879,25083569,18583017321,1137483435,405147511,3600609432,480365239,19640196,16778092,1336128481,726426125,278296375,5796448,0
"156","Togo",18083,656163,8680,6589555,6369,132,31163,650741,15345988,2076385,5790070,409434,0,3215,1558343,298717,5960038,36049815,365452,907476,4859362,17731840,2590729,687551,215862941,0,20205246,485218,274080,2596468,30245908,157175,30016242,2153070,599328,0,83982,174739,45572873,475100,16074,17172,0,1795352,0,12245313,362,1767642,126806,0,0,19358734,15069,30390,643683,3657512,0,307284,0,0,20642620,155804,9897519,149405,31298,0,8522431,11211,471369,126461,21419301,43360451,7519926,18231,0,6202982,33208,1823357,0,0,80091,1764203,11473963,6291156,257069,14610686,0,64040,254855,9330,0,0,1363432,65824,94253,86366,1
"157","Tonga",845,0,5244982,0,112744,11794,845130,472828,113776,0,2265,587059,0,143,0,533,0,0,37,31578,0,0,0,58439,0,0,0,0,0,334,0,359246,180,79,0,0,0,0,16,0,0,0,0,0,0,214341,0,0,4151,0,0,0,5,0,0,0,238,0,0,0,191,235,2245,0,0,0,0,0,0,317,7337,82565,14058,10680,0,34968,0,0,0,0,148,0,1653,239,0,265,0,0,264,0,0,0,2763,53,10147,0,28157
"158","Trinidad and Tobago",56320,1313568,9424827,2890121,181531,154591,6600537,1113308,2062015,2257861,3636311,1864902,10474,30,7916722,3854965,4561620,10306203,45450991,28777934,13302492,95699712,3649465,22518592,13157835,533196585,6686936115,1467742518,636425308,1366991,218662720,4927443,3804157,26328582,770522,1275991,46138,8807277,27938846,660802,1009,95090,0,4952080,936,1340,824949,51496009,5970096,0,262,524678,15415,3933,2197695,645505,36713,615589,77540,32902,1831514,2250710,912643,67789,49377,23778,1976,953827,1111063,7236128,7792284,569994930,21770372,4488941,6,18300465,269267,15166,295,1252,1064747,217564,57418626,28753559,2302212,6199328,2110686,257394007,8035985,8127,274118,2516,11613721,401431,825093,345410,495891
"159","Tunisia",446093,2290171,128943055,29684500,28726588,9707344,54150867,253021826,22364568,2695,5625572,4869192,196580,1091751,468865915,25868410,12784459,25210093,108689844,23450221,16237340,36993777,17242368,35281964,241783340,2164833,2328264607,664976060,6614922,26749326,812785241,22139864,62408204,25282941,11859721,4372312,44281,20428545,347971356,49925306,34069133,74640653,28574,19830971,7762741,157333,5441623,213244438,11646034,2199943,3361767,80052820,16525621,21509650,23705527,33024930,2880583,14706766,3822533,12250282,828383515,2229888320,253773505,566384813,8011982,3719775,251578,22988139,83774994,34338111,60684755,166183889,297601120,55291556,0,96123514,327563,2514379,5514097,1410397,13556854,37422730,546772523,3682511098,2401204,358731999,59543374,26384396,254827379,17710278,2869821,3628,59084373,65513252,61412724,280824,1
"160","Turkey",7322183,208012017,312927792,303466273,33746777,56053428,1107483134,3490879291,103446571,349247052,720213093,182886815,4683288,23340118,458235709,55772886,387420855,430927617,804479272,1491356186,554691656,229517658,27335234,697027416,2509672730,1296436764,4469479375,930671686,520499181,558171927,205483896,532435195,492006938,678100927,94365153,15580980,14042868,399775422,3716596306,1895910597,115730895,370851730,174587309,573203299,329782,618526,14611812,1216836180,84247771,3699805,173218765,1449153653,21755318,1249851311,1120571067,302554619,1266827803,479464791,286664282,1265851383,7731211950,4636123140,1838582084,395624111,14302798,11260501,1134676,1028277360,787062683,903293283,3747222308,8740066801,4850215984,1063475510,11039307,1916085525,6411353,11409699,2302409,8261655,158684917,580919785,9413410924,7530129909,16841325,13812676838,294358796,1108614072,367134222,20293290,8749354,187625267,1786405088,65858028,118355280,2955625,166510960
"161","Uganda",4301557,1129282,129121443,16246758,5825906,46752346,14348247,852140,359715652,49617171,16982755,14016902,78547,7921373,55181471,1061460,60169361,35382042,10537199,5925049,3753546,33191039,7622680,68846401,74877365,5633923,88421228,1405049,1373035,4410494,95365,5080558,7493239,22978475,579207,3395702,5745,1058191,11747268,1082049,17060775,624378,0,7756121,39584,13087,308999,10747811,1420252,881,127,22130638,101827,501699,1747734,352093,59666,11879,22062,12077,1802241,1299124,11318335,6029755,102641,64133,2940,529335,947066,395845,30700012,54184463,31274145,107875,208,4016042,21,114363,147787,13029224,1398514,754194,44155138,93903570,127645,54562280,4706300,11000,7767525,72229,200657,3839,12936190,115032,199577,495109,1
"162","Ukraine",3636588,90179208,21007322,648784766,7776439,1782213,119213182,208842919,9869935,2467060663,80937979,1085659107,1260998,1686735,2617314416,48686946,206502584,591610625,254289568,210377990,122919839,443695849,479069412,213896895,493741520,2576162464,3661425064,1129360517,445524218,198519482,940625388,261133093,163162539,100310363,50168715,11166632,1338795,177786968,512150248,173126275,122601580,44114541,7107570,827994064,47450,162478,734804,822773303,117016703,55859,5481815,5762455,1279592,5609687,6852446,32914594,11642374,2927180,20702037,6662610,125547630,420436126,89969773,169322796,3547790,1575071,311151,108898265,183215531,107362271,74229158,14626508901,1993667931,266964183,18901019,171858207,18073316,210122,124668,96487606,33498288,106152584,3135299838,2535091355,2400884011,540571776,123840329,197145300,249757649,1617700,926408,0,311657492,100856507,4112047,244299,337210878
"163","United Arab Emirates",21999389,66656810,59251514,241045510,574675,5953537,170789828,464679409,154113870,547538027,53530405,80654313,8394297,6643239,165920697,103454251,865851510,258755801,132495604,243566976,286663821,144196995,106210454,562367297,421756537,45111171,74051099964,143402615,142986509,129551665,30645859,165620605,690029702,174020484,14275522,4673108,48532109,161154246,1993249516,1026090617,10560421,102789852,39832912,174069750,9870633,24169147,59146368,208209279,317397156,17975957,4760870,112054011,5373893,1057027433,207048877,25147360,62073410,49229188,18981623,49508154,602074494,459219827,247981302,229279089,7565809,6398928,4976314,222266001,415009128,510788292,31777473939,853889800,972192178,612454417,8768410,732162022,11963065,14985687,3419818,2253611,226218629,170589008,5767276021,4780060381,13397164,5973464066,1806628155,1807485821,707562906,151241721,14301212,18822575,494308011,202746231,75809844,16007707,51892223664
"164","United Kingdom",584141560,1848078477,1910527033,1522545889,120170286,85720837,490123195,269499646,529202448,1000237758,385367308,331295208,135527443,2850418,743620629,480777329,665645447,704080386,1857525832,486192640,1801843482,8854712479,997605913,630536914,694342145,206029670,52817506825,5377646227,14727387807,33219880802,257981851,3278019213,4953390949,2078919422,465914228,154451094,836285789,6552933727,11096547218,3141910739,475757443,738420751,64097276,512781298,6434668,8080800,838418562,3821424987,4246909335,47460408,447290054,234797603,50970184,792482759,674833124,408237761,311469170,190107549,598543478,177293240,2332465276,2904117002,910090223,1298888289,153455227,18646555,29447452,1040734127,571450080,1205639540,30067524445,8958990584,5350745581,2549571350,1286971946,3450136251,571656472,115099358,83942526,693290575,1343978474,1245250537,58467343426,31997921700,315100324,37930396546,13804991218,2249106418,15946438910,382114056,79908382,490068099,2496109965,1872107750,492900221,5288618413,3076114454
"165","United Rep. of Tanzania",652884,28296,150565250,1105951,4052615,52583431,100359425,127593342,173319354,32538100,46363751,77711864,621420,1429934,56112552,354991,12441795,19040924,1255618,1072401,9161573,11436189,19501551,141212289,43024949,823937120,77159961,3875578,853482,3035132,99304502,2907120,11284171,18908365,14331,688353,77506,2615499,85288574,5902472,8030174,6190146,3671518,50129308,4654,119400,123047,70066947,327733,1484642,139618,100436092,12783506,591076,773082,9047559,32872,127090,2295702,1371481,8761378,2866257,84968460,4707347,7837,7845,35294,1038968,7744652,7430686,1004395442,23907508,29312050,148949132,7132,6783963,3678821,380974,155436,56211,4127382,696452,79423435,69021047,3673409,24206240,2452900,946930,12061589,100839,469243,76284,24246833,5574488,687354,448365,0
"166","Uruguay",140659251,1244255787,172847070,541221797,58288670,509539,1085103,103491992,713975,739944523,161113811,710055761,638476,4585,106040998,48420673,301890,15989047,15466308,10305374,15057242,12144164,36634268,46927615,17765495,824339,208415609,23919452,13059962,97828353,30186427,31377573,3432735,64759995,16722536,0,82145,57707386,239858808,106366753,211392659,3487696,20598289,473247808,2002,0,3893820,89235124,12430528,1210654,225807745,828803,379945,63877,1722364,556044,2200177,2787714,1934389,6693192,17644871,20892245,19058323,3072797,235456,101601,10,4717765,2617725,6440954,79534821,1720688,46060146,6287750,50754,8277099,188282,159180,71213,0,209891,750641,43193609,39912464,453137,181824027,8000,8892524,14560196,188538,8592,3243,62217279,310288,597822,1001459,0
"167","USA",814890071,12051903134,4028222279,3223273009,741570691,416042869,3784499541,10142478585,888103008,20036820271,830992496,21959179277,566016918,168396693,4648763492,1658406384,1741252237,1385233144,3087156331,3778290784,5535697518,4712806821,8332979542,1671101643,2264617154,5558830773,81692031854,12853530080,40928206521,40788229885,4667397891,7629809819,9094028878,5861892788,2709811018,804463297,2832929568,21197592716,53625263449,12121181293,2905251880,1214459171,289218455,7076308910,37805961,23093597,8861531583,15784736540,5758555541,26349246,87680929,7544221258,23544314,1570872418,2257754014,2098667959,1006280928,526852816,1745418973,1062234571,2169167249,1821093737,1650142390,1105454224,200428648,22538416,88391338,2829960773,1523913311,4996740876,51742635535,19825319622,16197383923,7886532311,1702240449,10625015790,186821487,289233020,222216705,2040799746,4711937467,3749440563,182902860899,151776704354,2502803122,99148692588,79617922992,2629063616,73960066842,918042799,707512077,3976384055,8591937170,6928634899,1290442834,6452106849,40373871929
"168","Vanuatu",86213,5179361,4524894,155876,147009,59546,659,321484,98853,776,5096,11867201,68764,0,10168579,202015,0,3958935,156,12313,10012,2188640,4520,2522,0,7781,102884,64681,213203,459574,0,401473,546931,2,38,12408,0,424386,2474,9487,149784,286,1,551927,0,778,0,16254,18657,0,0,87,0,0,0,2,0,165,0,0,3237,3174,11930,67,2,8,0,3050,6732,798,4552,53503,18401,1491,0,7204,0,0,0,0,29193,4463,1317915,295818,6083,83324,32628,1611,162481,0,2910,126,7450,82665,321940,208869,1455729
"169","Venezuela",3367922,191521,30853393,48675,660747,74633,128184,2043033,444989,2481087,28873,3323661,668148,329,1160,11343,54205,12197143,549519,1521836,5113460,48570105,118598,18562135,24777766,711246215,62541068509,449220306,213421932,51239347,65365774,4385229,22371496,12760219,279287,376527,133571,129036674,73602217,27303710,23165318,2219758,0,10543327,0,0,1620,980680,1217774,0,0,4119106,204,813567,4092381,1034523,27029,292856,439152,1398571,758011,644525,253822,547584,44901,9500,32346,9053469,1517926,19608077,29490959,1072936977,42169661,1409900,2638,684366055,19512843,612904,0,3616082,18645360,3384688,141177509,54767341,2430159,89924838,32658703,178651840,25834552,115097,1104468,0,5434654,4397337,7303455,2305125,0
"170","Viet Nam",2670497,39320562,4110094313,96456546,12269003,26448515,295560863,1310258488,2537295128,3251393758,387663495,85538848,872288,9409019,100871080,910011663,117300573,8198545,295528131,181906011,99324049,122413227,134826102,209355971,216948393,126313139,7979703097,113785498,207672467,52005506,152809630,37767345,80630594,291801054,63367794,1613339,1604231,237422796,1371288083,2935426145,245164646,856880056,2396453,866613474,135286,148122993,9334561,380183884,6854303,43779142,5504468,676060352,35829247,499971857,487824096,123648275,21447670,32381660,289218448,155077104,4899446102,5219490673,814054421,5229845810,153980989,4729017,15794732,147569870,317047404,370007557,2831683669,1140180765,832907711,326657857,31709,129923341,17745580,21280847,27993571,23888798,157913898,112959351,3140419755,7080770655,29509784,709203265,32407276,510229011,820061995,17316937,17883319,0,3064578658,317544719,173730402,793318,425508473
"171","Yemen",99,470499,207124304,27707341,922704,5754325,15042564,39965885,26364984,6749487,10834669,1244139,533463,2265680,5880868,6917432,41603372,348264,12970636,7056534,10099100,4286930,12013573,23645604,850157,12886,5667991101,743988,480948,1631243,55698,670920,2853817,21256898,8321,4754,2142,656638,14297806,507610,17520723,43315,0,139615,0,20829,2173145,2204892,864600,23959,0,1148153,19303,358842,5833,341243,3697,50441,15302,327936,394997,1483036,834745,1333006,1306,0,205,707463,467993,838757,40418718,9010951,18651838,768655,0,676706,19492,150048,4624,0,2072267,87241,51118688,51795755,1115671,37233762,2859292,1410928,4350666,212668,5279,8610,2057378,25260,259686,12106,1
"172","Zambia",1498474,719226,681801,8639758,60289,21942829,11097437,237445,3816400,37150493,33173528,11862132,23989,2860013,3752191,407193,149704091,1371001,10635019,1792754,1881787,11864411,17451469,117767232,88086570,523616836,36568909,62066348,254296,1556325,8491230,978806,17192514,13486311,336276,11486632,40476,11787657,14266584,8033826,4202833,56072,21348,12685439,9087,0,5110012,1964661,7392727,1179,2380,47178576,741,3929,293261,117457,8502,6224,33735,1817,144696,95640,1638443,1655234,24181,11907,109,2930979,681719,405476,67114838,17119027,7004481,5417507654,0,734134,5711187,68378,4917,194451351,4472681,1884549,69791777,45671522,494851,16627776,4240474,171916,3246105,25910,1835,65108,3621531,47139,79413,1489418,3300163
"173","Zimbabwe",2586123,493740,3246742,1962098,148227,9364645,1238844,6421188,15035700,436284,326123,6945847,12792,8748388,3742168,140,52535074,457042,2188045,1394061,1180834,7454600,8502795,478054935,37559771,310132628,46707235,3144086,105554,3045774,2138150,2459433,829936,962103,70503,121724,40764,2158896,5941809,3007745,20328622,335055,298057,18735314,0,9874,268892,14502749,559301603,5,0,162477016,19500,10278,1202969,2525614,41567,34723,6161,185666,472759,4640790,1967119,2161829,1251960,3071,234142,1340492,433107,503627,623379415,204601554,7650659,10824901,454468405,942283,0,0,0,0,1464354,127610,16426911,8827187,459259,9062263,6215978,858063,3846495,214434,51716,22200,11484705,518146,1481289,12071713,36510
